vz,vzPull,vy,vyPull,uncM,eleZ0,posZ0,projY,eleTrkTanLambda,posTrkTanLambda,signal
1.38358,-2.87715887142,0.1229189,1.61772680751,0.0935882,-0.46851058,0.29984562,-0.091033,0.0413553,-0.0558606,0
0.06584,0.199463642365,0.0658883,-1.65451231035,0.102628,-0.41170748,-0.30294549,-0.088023,0.0342336,0.0249059,0
0.12931,1.36261276463,-0.0036664,-1.44597572887,0.102456,0.2501053,-0.57546951,0.0585533,0.0293389,-0.0493448,0
2.58743,-0.207701853816,0.0365472,0.593910421407,0.0923149,-0.60606066,-0.6013534,-0.021655,-0.02979,0.0606503,0
0.2448,2.72271438461,-0.0153548,-2.78359802354,0.0918828,-0.35485824,-0.36295678,0.0569685,-0.04681,0.0382973,0
0.13337,0.829963093,0.046863,0.295595636127,0.0954979,-0.28302081,-0.73129863,-0.059268,0.0276732,0.0375649,0
2.03896,-0.090971762706,-0.035134,-1.28410286763,0.0920519,0.24356741,0.19678991,0.0414029,0.0356231,0.0303476,0
-1.22473,1.55155426167,0.08379627,1.17022132767,0.0970158,-0.24273753,0.26661342,-0.110695,-0.0564053,0.0297487,0
-1.71373,1.07259950435,-0.147553,-0.0128297925824,0.0907431,0.32004952,0.06449166,-0.075074,-0.044139,-0.0545449,0
-3.34815,-1.39393254567,0.0404238,-0.967951969034,0.101685,0.41803931,-0.40418759,0.0094177,0.0349527,-0.0302913,0
2.4406,0.479697574874,-0.0172501,-0.172123879029,0.104708,0.27272837,0.2301961,0.0122779,-0.0303744,0.0237133,0
-0.10453,-0.343581182428,-0.0048203,-0.284442141978,0.0921896,0.21567106,-0.56541074,-0.087516,0.0595013,0.030448,0
1.76721,-0.426376167162,0.0380439,1.99081311005,0.105427,-0.41595372,-0.28072696,0.0516715,-0.0532179,0.0281868,0
-0.52353,0.026276364521,0.08991814,0.0168851443362,0.0909657,-0.39714114,0.18194784,0.0236494,-0.0548144,0.0304797,0
-0.53433,-1.50579866,0.0486785,-0.367145761451,0.107197,-0.37860358,0.2287427,-0.038771,0.033263,0.046356,0
1.22342,1.96047236134,-0.0156029,0.535332988165,0.0979444,0.17481091,-0.24982481,-0.0002455,-0.0651031,0.0456207,0
0.04213,-1.03823905502,-0.0158695,-1.91647535365,0.0917425,0.29500529,0.43059185,-0.034937,-0.0510233,-0.0300987,0
-1.01879,-0.490905325404,0.002669,-1.29558434524,0.091168,-0.42525913,0.16969864,0.0569731,0.0567276,-0.0297695,0
-1.41252,2.70219429902,0.0057941,-0.461018580279,0.0957882,0.19433485,-0.3048001,-0.045791,-0.0239228,0.0545844,0
0.72439,-0.277644390713,0.0224918,1.23874633276,0.10525,-0.36019146,0.43316003,0.1076123,-0.0314183,-0.0394544,0
2.08427,-1.78293585633,-0.111648,0.873528524789,0.0915524,-0.3340129,0.15084406,0.07245626,-0.045564,-0.0629486,0
1.52454,0.424848414875,-0.0021774,0.190474311469,0.100241,0.41442128,-0.35622881,-0.126795,0.064512,-0.0633404,0
-2.40594,0.628412761466,0.0298715,2.01821162966,0.0987816,-0.4467863,0.27518453,-0.045496,0.0423199,0.0357303,0
-0.2503,-0.0947199652221,-0.091001,2.97656406524,0.0911235,0.29706423,-0.30470424,0.1424316,-0.0539135,0.0315583,0
1.44281,-0.406599977203,0.07159434,-1.53600426541,0.0921126,-0.4831338,-0.44202511,0.0030381,-0.0289136,-0.0318777,0
2.38491,-1.66532802278,0.1216619,-1.57978550463,0.100182,-0.4782697,-0.27444934,-0.03301,0.0547508,0.0424401,0
-3.93311,0.416978560411,-0.0038866,-0.337453305078,0.108204,-0.47344518,-0.67770767,0.0276976,0.0309357,0.0523763,0
-0.44393,0.424077191398,-0.058148,1.01631930887,0.0940201,-0.42799248,0.08917942,-0.0157207,0.0303674,0.0468894,0
1.42193,-0.822507153675,0.0696007,0.924796897063,0.0948737,-0.54660289,-0.36567078,0.07329695,-0.0424431,-0.0362555,0
-1.03575,0.475878269679,0.0185991,0.544679519249,0.0906922,0.36729987,0.18855524,0.0487478,0.0458032,-0.0556436,0
-1.74163,0.238636181097,-0.0128537,-2.17160378534,0.0952642,-0.26705424,-0.31684448,-0.036791,-0.0306423,-0.0375047,0
0.92365,-1.83555311478,0.079420093,-0.323295271954,0.10037,0.10066965,-0.31781695,-0.097975,0.0232958,0.0274392,0
0.72636,0.0293398069887,0.07036712,1.49122912831,0.105575,0.13593908,-0.90998637,0.0342941,-0.0520225,-0.0244751,0
0.82816,-0.461687862219,-0.131672,1.20654230627,0.0904642,0.5267838,0.23236087,0.0984191,0.038826,-0.0379781,0
-0.58794,-0.986640603092,-0.086153,-0.141432229589,0.0930231,0.30292408,0.18645213,0.1122728,0.0363967,-0.0456494,0
3.437272,0.315527592192,-0.091375,1.33598549171,0.0948271,0.47383863,0.34483995,-0.07378,0.0431338,0.0553551,0
-0.64435,-0.280522209194,0.0993828,-0.0347364457314,0.0948894,-0.48197496,-0.25891346,-0.130574,-0.0255407,-0.048517,0
2.09656,0.99102045178,0.0120826,-0.802917368075,0.106811,-0.06784272,-0.37770818,-0.107113,0.0279802,-0.0542447,0
3.722959,-0.82136184976,0.1069992,-0.51282690184,0.0964963,0.33331215,-0.53951858,-0.071186,-0.064863,0.0393572,0
-0.74398,-2.54800529827,-0.0144279,0.721238592576,0.0921751,0.21533049,-0.00931399,0.0566476,-0.04024,-0.0454238,0
1.64262,0.325927240758,-0.030915,1.17942295964,0.0909465,-0.35329736,-0.48601016,-0.091846,0.0394152,-0.0414172,0
-0.42217,-1.87166266972,-0.038226,-2.36057739943,0.0993301,-0.3519392,-0.44411122,-0.050662,0.0265336,-0.0465047,0
-0.50746,0.69345757367,0.0374391,-0.333453711011,0.0944361,0.28343151,0.17097901,0.1230514,0.0595513,-0.0472171,0
0.25684,1.98991720592,-0.047148,0.0626611142392,0.0917655,-0.32065668,-0.19638516,0.0108045,-0.0412712,-0.0457733,0
-2.97472,0.90420842374,-0.066531,0.66762344746,0.0909512,-0.58046533,0.30558289,0.0459784,-0.0473371,0.0327081,0
-0.57435,-0.0918523016338,0.0813849,-0.334832556192,0.101866,0.35374867,0.18803718,0.0578897,0.0279268,0.0595149,0
3.16584,-0.0406348956095,0.0127752,0.178381256386,0.103402,0.17915347,0.31394784,-0.038691,0.0357761,0.0452259,0
-0.66004,0.21248401027,-0.113142,-1.2758549465,0.0957077,0.13935495,-0.34385811,-0.110325,0.0559525,-0.0308232,0
-0.32154,-0.108805608849,-0.043761,-0.220814714247,0.108875,-0.17303569,0.21337355,0.07781558,0.0299381,0.057286,0
0.45989,-1.27904144039,-0.038333,0.262632044228,0.0980489,0.35131118,-0.68892976,0.08427338,-0.0362952,-0.0470576,0
1.3226,-1.1140489105,-0.118327,1.43157626386,0.101908,0.35784423,0.35626717,-0.059367,-0.0286519,-0.0482627,0
-1.33714,1.1462368531,-0.052658,-1.73854005527,0.100697,0.17671395,-0.52030797,-0.094968,0.0389351,-0.0516581,0
-2.04535,-0.678056901944,-0.0053819,-0.2251833901,0.106975,-0.39765662,-0.43741492,-0.069877,-0.0583843,-0.0516957,0
-0.63767,0.0915689148127,0.0063996,0.017038609102,0.10804,0.18471239,0.16397928,0.0007895,-0.0300422,0.0314948,0
0.55115,0.00189964036099,0.0291372,2.8172675142,0.0954306,-0.35952091,-0.48352269,0.0957281,0.0233945,0.0338353,0
1.43968,0.373799507054,0.07621397,2.31193236868,0.100185,-0.51464879,-0.71009575,-0.0005662,0.0273719,-0.0415676,0
-0.95096,-0.106522121902,0.0372248,-2.56316318187,0.0962571,0.20587112,-0.57204647,0.0414427,-0.0559895,-0.0379288,0
-0.70453,-0.32151457816,-0.128631,0.0059016527125,0.10739,0.31211974,0.21950588,0.0495249,0.0572697,0.0287371,0
-1.02375,1.16955493439,0.0022296,0.574816402573,0.100462,-0.48828495,0.06517816,-0.0131156,-0.0521053,0.0495009,0
-2.80453,0.735442873809,-0.0143387,0.903418773913,0.100664,0.27059634,0.42403755,-0.034162,0.0249598,0.0270573,0
-2.24726,1.46752947893,-0.078324,0.132508748191,0.0955097,-0.6760009,0.08412031,-0.0125311,-0.0433783,0.0366787,0
0.45948,0.482714101894,-0.010023,-0.604158986241,0.0972354,0.29358045,0.47815302,0.08616812,0.0350665,-0.0405963,0
-0.00799,0.674183432583,0.0077489,1.41298487851,0.109403,0.35100689,-0.56984396,-0.071149,-0.0357428,-0.0397597,0
-1.61652,1.12848204181,-0.038993,-0.906921811241,0.0953932,0.16727503,-0.24396519,0.0371124,0.0270176,0.0412494,0
0.99216,0.543787213578,-0.054958,0.583892838856,0.1057,0.19682251,-0.23892773,-0.024122,0.0486158,-0.063622,0
1.11206,1.78557087297,-0.0057614,-0.736281494477,0.0987634,-0.44586991,-0.44092699,0.0010355,-0.0465403,-0.0288292,0
0.40766,-0.373501226071,0.1361973,-0.0983819220466,0.0949498,-0.44598174,-0.22299226,0.1466158,0.0339191,-0.0287879,0
4.492669,1.49742149013,0.0610701,2.46344146268,0.0913987,0.12496228,-0.2305851,0.07382329,-0.0458766,-0.0232736,0
-3.56016,-0.662666063673,-0.100361,-1.33993621799,0.0917341,0.20675807,-0.3734996,0.0616636,0.0429464,-0.0621206,0
1.4388,1.17893088146,0.0937214,-0.198306498496,0.0934643,0.00064569,-0.50346339,0.0402313,-0.0301015,0.0464677,0
0.54167,0.499531406057,-0.0006943,-0.802176914811,0.093118,-0.35181045,0.34986577,0.0330466,-0.0336928,0.033063,0
0.09089,1.06372275559,0.270296,-0.10804305135,0.0943189,0.25008517,-0.42517773,0.0190694,-0.0552298,-0.0496015,0
6.36071,-1.12883613919,0.0110483,0.757308358342,0.091983,0.37497063,-0.27729981,0.0319337,0.0489343,-0.0300464,0
-1.4265,0.767028472034,0.0027194,-0.289658635501,0.10727,-0.48495276,-0.44500626,-0.056061,-0.0380777,-0.0556474,0
1.94031,-1.16442346537,0.005811,-2.19787699054,0.0965949,-0.42755353,0.12359145,0.000499,0.0260182,-0.0443645,0
2.72132,0.0825764310569,-0.098019,-2.51038121643,0.0923185,-0.46978108,-0.5187051,-0.020034,0.0428002,0.0518531,0
-1.52223,-1.01303561982,0.0114835,-1.19493792346,0.0952325,-0.41941921,-0.54490352,-0.12469,0.0313794,0.039783,0
3.686464,0.205318669734,-0.0056869,1.78214724715,0.10559,-0.3316973,-0.48622788,-0.096291,0.0271515,-0.0431031,0
-2.41267,-2.39310799585,-0.023426,-0.70645978762,0.0918566,0.09307875,0.13095819,0.0623342,-0.0629051,-0.0357864,0
-1.23714,0.543126535827,-0.029805,-1.0039997586,0.0924344,0.08679046,0.11704709,-0.128731,-0.0297587,0.0321207,0
-1.38767,0.867474336121,-0.05717,0.00797073667152,0.0930354,0.16552571,0.51900247,0.0254498,-0.0291533,0.0317669,0
1.013,-0.596984843902,0.0342743,0.441443544299,0.093969,0.23860869,0.33847052,0.0327137,-0.0651634,-0.0541513,0
-2.12616,-0.248058744414,0.07416045,1.40123030626,0.101338,0.15762195,-0.36004124,0.0008723,0.0517323,0.0296391,0
-1.01478,0.204224469502,-0.069615,-1.20088592824,0.104769,0.30435431,-0.34886498,0.0039497,-0.0436698,-0.0424073,0
0.32789,-0.878909162279,0.0193755,2.23992482075,0.0958428,-0.193764266,0.16756227,-0.0054865,-0.0386611,0.0360412,0
-1.13806,-0.994821564762,0.0414452,1.33230457905,0.100134,0.23924147,0.40528515,0.0423983,0.0492918,-0.0419911,0
1.58044,0.0164919719989,0.0442671,1.0669137308,0.0949192,0.33009947,0.27788913,0.020288,-0.043697,0.0510932,0
-0.66449,-0.387487183019,-0.049819,-1.63441269386,0.101376,-0.2898526,-0.4492763,0.0314158,0.032722,0.0450749,0
-0.27373,2.09040805072,0.0483874,2.02332481409,0.092223,0.43066493,0.16425816,-0.045029,-0.0367454,0.0517764,0
0.03236,2.50828386343,-0.096525,1.54252794829,0.0926427,-0.15131044,0.47280928,-0.057117,-0.0478054,-0.0421464,0
-0.95149,-1.19630067788,0.0616229,-2.12964331956,0.101051,0.35105776,0.07105107,0.0088009,-0.0466311,0.0491648,0
-0.2151,-0.502583476071,-0.044694,-0.339319136743,0.100409,-0.56111426,-0.38306269,-0.029065,-0.0319875,-0.0558468,0
-0.32292,0.508650287972,-0.039158,-0.944796169337,0.102578,0.26071931,0.30065581,-0.026906,0.0510448,0.0516577,0
2.19303,0.477093171757,-0.049293,-0.0565576573013,0.0988627,-0.19414798,-0.49197181,0.0170181,0.0541913,-0.0239924,0
1.61888,0.192552557642,-0.047149,-0.825697117427,0.0942481,-0.36649154,-0.38880608,0.080174018,-0.0368829,0.043011,0
-0.96204,-0.824398072028,0.0174273,-1.27180111634,0.0918064,-0.30643001,0.35321726,0.08204275,-0.0310542,-0.0493138,0
-1.28542,0.354140030532,0.0054797,-0.409244078047,0.0978976,-0.56247941,0.16445169,0.0390646,-0.0341637,0.0278636,0
1.51983,-0.026788177176,-0.020781,-0.989861897859,0.106396,-0.4314411,-0.3666538,0.0119731,-0.058207,0.0357922,0
2.43188,-0.775208348722,-0.0068091,-1.03657338812,0.107274,0.18038745,0.31192798,-0.034331,0.0342676,-0.04166,0
-3.53707,-0.027756410054,-0.058349,1.54060151262,0.0937465,-0.58741852,-0.32648167,-0.149308,0.0460777,-0.0321291,0
-1.09909,-0.322076625742,0.0662759,-0.661131389168,0.102411,-0.36953294,-0.65733618,0.0888841,-0.0557104,-0.0287079,0
0.55304,-0.321364035778,0.0139237,-0.342120722985,0.105964,0.1675972,0.26251139,-0.003451,0.0299974,-0.029292,0
3.05466,1.11126158283,0.0935492,0.753529212673,0.0957215,-0.70038196,-0.50459235,0.1152564,0.0535993,-0.0339364,0
-2.8804,-0.252995420887,-0.078014,-1.13144870211,0.105732,-0.3690067,0.22141883,0.0257096,0.0554881,-0.0225818,0
-0.33795,0.0821474349743,0.07267543,0.822981551794,0.109003,-0.51189047,-0.24969816,-0.036396,-0.0506536,0.038098,0
-1.39048,0.447415000247,0.0693813,-0.422021288516,0.101276,-0.37921614,0.11781007,-0.011349,0.0399005,0.0475187,0
-0.86034,1.49137684704,-0.048687,-0.0704095498357,0.0935696,-0.56332954,-0.68917058,-0.023925,0.0510205,0.0321328,0
-0.79056,0.884796772332,0.1354387,-0.486670037376,0.101261,0.05975392,-0.44938075,0.0822304,0.0310352,-0.0457686,0
3.02213,0.69234708468,0.1107411,1.42985554456,0.0959873,0.3432165,-0.56016892,-0.09565,-0.0623916,0.0288692,0
-2.5872,-1.15595594982,0.0511419,-0.26983623731,0.0933561,-0.24010649,-0.23261364,0.1330448,-0.0390238,-0.0396707,0
1.1428,0.974937537858,-0.044078,0.380627652747,0.106349,-0.32868767,0.22770034,-0.044016,-0.0413211,-0.0515662,0
-2.57818,1.96375546466,0.0952846,1.52815332869,0.0950899,-0.42264969,0.20281187,0.0334423,-0.0386772,0.0333614,0
1.05075,2.05407462903,-0.034878,0.495360727842,0.0904967,0.18002555,0.13543129,-0.0005354,0.0311117,0.0321466,0
-0.62173,1.52178455347,0.0327047,0.202518818142,0.0935491,-0.42936066,0.37513128,0.0967908,-0.0316645,-0.0244346,0
-2.26705,-0.861138270632,0.0011817,-1.16118898642,0.109021,-0.32421566,0.10811838,0.0178561,-0.0389783,-0.0598532,0
1.22038,-3.18542994786,-0.158726,2.01427160466,0.10776,0.25266457,0.47876758,0.067454,0.0348174,0.0258913,0
-0.79044,-1.3996708636,-0.172325,-2.97041710909,0.0981969,0.17427104,-0.39988203,-0.073082,-0.0419834,-0.0358797,0
-0.11199,0.852986949957,-0.058656,1.94761103395,0.0920061,-0.35606353,0.18092384,0.08578699,0.0435144,0.0451981,0
0.60438,0.414338799273,0.0685771,1.50286508723,0.0954329,0.20086445,-0.40923417,0.0384498,-0.044894,-0.0352769,0
1.17392,3.01247617697,-0.039552,-1.44462816697,0.0976901,0.43328138,-0.62776671,-0.037921,-0.0354682,-0.0578678,0
2.39052,-0.839809021727,0.0727542,-1.39506356415,0.0944854,0.46033165,-0.33102588,-0.0060167,-0.038167,-0.0423633,0
0.99638,0.882988470508,0.0522663,1.20848767602,0.108819,0.13108992,0.35435003,-0.112597,0.0297647,0.0525361,0
-1.38862,0.555726256914,-0.094191,-2.62309220368,0.104022,-0.3579605,0.09303205,-0.023926,-0.0451057,0.0513184,0
0.98487,-1.48408688081,0.0564362,-0.275852261948,0.0974156,0.27973992,-0.39786144,0.0127195,-0.022741,-0.0197709,0
-2.01784,1.63833511866,0.028728,1.71426470137,0.0973957,0.47662378,0.27373679,0.008517,0.0385454,0.0412195,0
-4.00389,-0.172145729413,0.023989,0.365499042726,0.0935143,-0.32591028,-0.34832969,-0.042099,-0.030751,0.0263456,0
2.29149,-0.25050164335,0.1394182,0.49135860626,0.0957969,-0.61722336,0.41893163,-0.043504,0.0219431,0.0239341,0
3.631233,2.33941230379,0.0573595,-1.15344666684,0.101901,-0.46493753,-0.61877375,-0.03247,-0.0246993,0.0263141,0
1.8185,-1.16664227572,-0.033223,1.40897882386,0.098582,0.05472788,0.40330774,-0.0032806,-0.040658,0.0399177,0
-0.13218,1.09474777928,0.1528614,-0.0151212032873,0.104329,-0.26444125,-0.44282953,0.07740046,0.0281017,0.0336521,0
1.74728,1.08577556513,-0.024622,1.1443341899,0.0957873,0.47308379,0.12845023,-0.057637,0.0512114,0.0602535,0
2.61391,-1.94604767132,-0.056663,0.581658275334,0.0974137,0.39955569,-0.86666081,-0.071224,0.0559904,-0.0345998,0
-1.51661,-0.0943554145814,0.0100405,0.119141552122,0.10008,-0.21853589,-0.59185386,0.0097458,-0.0438369,0.0564533,0
-0.83478,-0.731505076302,-0.055133,0.460778477032,0.0937479,0.21424313,0.15442504,-0.0058959,0.0277159,-0.0310211,0
0.85997,-1.87413854498,-0.109443,0.456083089686,0.0911726,-0.44748294,0.20099878,-0.066656,-0.0253963,0.0513261,0
5.89842,0.269857701063,-0.0039858,1.10328303719,0.0975451,-0.41948439,-0.24940999,-0.035559,0.0365871,0.0294511,0
-0.1742,-1.76259347093,-0.0084005,2.25464081599,0.107216,-0.32118645,0.32401253,-0.082935,-0.0291287,0.037194,0
-0.85955,1.2915511054,-0.102147,-0.455185746437,0.0932781,0.03467659,0.33430493,0.0142195,0.0264228,-0.0414593,0
4.474442,2.10664927357,-0.0166133,-0.80956611244,0.0919683,0.36427331,0.35675371,-0.084215,-0.0303562,0.0334259,0
-1.42148,0.299231061117,0.0580567,-0.852766603533,0.103817,0.11140949,-0.19638607,-0.0180102,-0.0424233,0.028166,0
3.07698,0.362599959279,0.0799480921,1.62784023173,0.0903726,0.38301271,-0.50200924,-0.025335,-0.0307221,0.0286841,0
-0.43528,2.01936937787,0.0054781,-0.457964939778,0.107852,0.26715397,-0.55440691,0.0143873,0.0258376,0.0490854,0
3.07273,-0.242071152057,0.0117538,0.0058892297699,0.094478,0.31103895,0.28017575,-0.0018818,0.0492123,-0.0264469,0
-1.97841,-0.104091898778,-0.06203,-2.05985248612,0.0919874,0.33460512,-0.6203891,0.0599223,-0.0523641,0.0242366,0
1.22996,-0.0129545173617,-0.0036999,1.97986854172,0.090909,0.41156724,0.25906921,0.0059202,-0.0345075,-0.0269125,0
-3.55757,0.765277428974,0.1421503,0.892458269166,0.109487,0.38920235,-0.33875109,-0.0035937,-0.0274908,0.0412497,0
-1.49082,0.739478359198,0.0061527,-0.371198799959,0.10253,0.19672728,-0.29975557,-0.040521,-0.0270915,0.0466607,0
1.27425,0.79528467614,0.0498484,1.96351556818,0.101784,0.17750388,0.1649497,-0.027681,0.0388561,-0.036387,0
-0.67985,0.390477376174,-0.031193,0.966032167293,0.0951995,-0.35800439,-0.57617742,-0.037413,0.0381433,0.0354705,0
0.46768,1.64038614384,0.0127084,0.862844209986,0.0909275,0.34145023,-0.36106634,-0.077638,0.0369652,0.0348384,0
2.49559,0.590885617735,-0.056198,-0.375705913174,0.103098,0.23663046,0.18582876,-0.039953,-0.0533955,-0.0323836,0
1.56168,-1.70078637738,-0.111226,-0.113454306441,0.105357,-0.37877019,0.3525075,-0.014495,0.0294615,-0.0521803,0
-0.60694,-0.0245756559694,0.0475356,-2.45594303,0.0939092,0.26488318,-0.40395739,0.0587545,-0.0273327,-0.035113,0
1.99659,-0.259260365194,0.08705733,-2.06825237685,0.0954976,0.3604925,-0.27844085,-0.143769,-0.0341571,0.0301568,0
0.32166,-1.6887742376,0.0329879,-0.279898776739,0.0903543,0.19255271,0.02456065,-0.022856,-0.0376307,0.0255367,0
2.53699,-0.0850269571054,0.0637813,-0.447060443618,0.0992073,0.20975115,-0.13846493,-0.05095,0.0655969,-0.0465377,0
-0.47603,-0.944951957057,0.056084,1.51230221925,0.109087,-0.48519426,0.22708216,0.08832695,0.0366725,0.0389751,0
1.26034,-1.20553993173,-0.0106819,-0.805062926797,0.0978736,0.13982998,0.30761172,-0.102642,-0.0440057,0.0411861,0
0.69566,0.101485873579,0.0220381,1.61039694604,0.0971548,0.14398686,-0.42309231,-0.071369,-0.030605,-0.0584288,0
1.50605,1.18864097763,0.079085995,2.72265860721,0.0908912,-0.47803501,-0.47239027,0.0509965,-0.0388258,-0.0502044,0
-1.22194,-0.836995696464,0.0415569,-2.69215254585,0.105129,0.35643566,-0.23405527,-0.129202,-0.0287066,-0.0659482,0
1.83226,1.72621098928,0.0242138,-1.09570518677,0.0907841,-0.62990599,-0.66519643,-0.037287,0.0237178,-0.0467389,0
-0.66514,0.351406386243,0.122723,-0.302093585719,0.103179,0.13070928,0.48102858,0.0040692,-0.0386461,-0.0262571,0
1.62594,-1.39057256137,-0.068029,-1.0775332656,0.0918021,0.20208673,-0.40808968,0.0542095,-0.050513,-0.0388501,0
0.6358,0.870569110217,0.0613639,-0.182091414798,0.0954731,0.27965254,-0.42176747,-0.032196,0.0348074,0.0409549,0
-2.30335,0.294663808305,0.0140376,0.0529080014826,0.102709,0.17660166,0.26024927,-0.031629,-0.041252,-0.0432588,0
0.71337,0.679087917042,-0.046159,-2.06907427448,0.0950032,-0.3205538,-0.6394123,-0.082043,-0.035481,0.0353942,0
4.01699,-0.819749047564,-0.093479,1.10682938712,0.108941,-0.40283695,0.29196171,-0.0171435,-0.0356697,0.052359,0
-1.92519,1.27851722964,0.091468,1.25302423159,0.102445,0.10527206,-0.38376482,-0.154321,0.0299981,-0.0314158,0
0.43697,1.22671843015,0.0185447,0.59132908693,0.0965141,0.49795668,0.45355045,-0.001196,-0.0332165,-0.0218397,0
-0.79316,3.2406810564,0.08975185,-0.725519706685,0.0921635,-0.56535525,0.37971972,0.0609624,0.0580183,-0.0427686,0
-1.96762,1.45466493272,-0.043816,3.13024952395,0.0988343,0.09466328,-0.28637471,-0.027905,-0.0195517,-0.0253706,0
3.372864,-0.398986310357,-0.091572,-1.70909260641,0.0958805,0.33592931,-0.29196977,-0.022102,-0.0401997,0.0466789,0
1.50748,-0.029647036852,-0.0082957,1.10875147528,0.104308,-0.52155331,0.23988287,0.094028,-0.0311146,-0.0284206,0
0.2559,0.881937808377,-0.034119,-1.7693313358,0.0904308,0.4466886,-0.6064002,-0.0005014,-0.0407464,0.0384774,0
0.01387,-2.31238001793,-0.0132812,0.352514540282,0.100628,0.30893367,-0.3149356,0.09088,-0.0385331,-0.0656761,0
1.19473,1.716423309,-0.0048317,-1.81964984628,0.0911499,0.04403418,-0.23157637,-0.092818,-0.0381726,0.0543524,0
1.19488,0.131816852333,0.0694299,-0.306413956112,0.0934588,0.31265934,0.13517158,0.011407,-0.0538878,-0.0559702,0
1.10318,0.011360490945,0.0048262,0.692280604154,0.104776,0.14715618,0.1673988,0.0093065,-0.0342882,-0.0421785,0
1.07839,0.291862423548,0.07580025,1.26223319331,0.107381,0.23753472,-0.68384547,0.1139209,-0.044377,-0.0395002,0
1.54804,0.968073201368,0.07724451,0.237474462587,0.105506,0.20189678,0.05831549,-0.029345,0.0460441,-0.0267809,0
-1.1751,0.503229980731,0.0882702,2.95442989975,0.0922831,0.13889745,-0.42840473,-0.107796,-0.0249478,-0.0335864,0
-1.84471,0.513221885578,0.066057,2.05295299542,0.100108,0.22802444,-0.37741683,0.0600188,0.0248385,-0.030371,0
1.50827,2.91518275645,-0.0173719,-1.34815738912,0.0901767,-0.2046077,-0.5478237,0.0420568,0.0398344,0.0536801,0
-1.07764,-2.1987438713,-0.055246,2.20932593233,0.0933435,-0.45110659,-0.37526831,0.07516821,-0.0289629,0.0288276,0
1.56823,0.19592450131,-0.188131,1.86721570115,0.109052,0.12051076,-0.23515871,-0.069148,0.0363575,0.0361141,0
1.46911,-0.75239224197,0.0536389,-0.927872874099,0.106643,-0.29903635,-0.40891629,-0.089071,-0.030355,0.0591523,0
-0.57538,-0.0603647081229,0.0682943,0.867679922115,0.103995,-0.36548653,-0.65691097,-0.022689,0.0353131,0.0401046,0
-0.46062,-0.351692683114,-0.035373,-0.972309609016,0.107774,-0.38075447,0.24155276,-0.026628,-0.0352414,-0.0613633,0
-0.21837,0.502540199302,-0.099168,-0.368246014176,0.106067,0.1846449,0.38136019,0.08770651,0.0598525,0.0596899,0
3.10662,-2.26159838648,0.0366623,-0.0717115055628,0.104487,0.33238443,-0.47393651,-0.036907,-0.0381872,0.037026,0
1.19147,-1.0690660369,0.0988895,0.544672322911,0.096196,-0.11855512,-0.32812989,-0.034144,-0.0256816,0.0398296,0
1.96054,2.38500545671,-0.118837,-0.831523208509,0.101406,-0.54059105,-0.3334228,-0.077215,-0.0417306,0.0397056,0
0.06787,-0.641934424935,0.0472873,1.18292010024,0.0967657,-0.40759053,-0.44957672,0.0144931,0.0290436,0.0603478,0
-4.33318,-0.277227390884,0.047363,0.0126045697533,0.101307,0.17437386,0.32838262,-0.069094,0.0336095,-0.0377288,0
1.70129,0.413803123229,-0.102562,-1.67457676898,0.0907476,0.40707573,-0.90252343,0.0324173,0.046865,0.023945,0
-2.79073,0.661277448741,0.0210111,0.134728032665,0.10472,-0.37629017,0.06729218,-0.0048276,-0.0290112,0.0277765,0
-1.4249,0.163582082237,0.060897,1.45145537822,0.0984929,-0.03068326,0.42794056,-0.0094625,-0.0405919,0.044689,0
7.53011,1.22977980757,0.0950782,-2.39250827848,0.102115,0.33603576,0.27048761,0.080588685,-0.0553541,-0.0522191,0
-0.68508,1.12508594556,-0.102032,-0.115706301561,0.0947078,0.37713131,-0.55057968,-0.144529,0.0636941,-0.0521961,0
-1.46448,0.0794715748522,0.0060029,-0.0687260315513,0.0990657,-0.20054793,0.22392086,0.0243212,0.0451161,-0.0571352,0
-2.04092,1.55245210836,-0.066589,-1.30046513181,0.0952335,0.1619634,-0.50112607,-0.031025,-0.0366485,0.0530759,0
-0.9132,0.229427504107,0.0314215,0.996310937753,0.096776,-0.27336773,0.21484582,0.0135328,0.0335256,0.0440255,0
2.09763,1.67807194674,0.1564621,0.672365032341,0.0921861,0.30888837,-0.45445977,0.0142477,-0.0587914,-0.0362644,0
-0.30031,-0.471084009226,-0.0074921,-0.162185690208,0.0948724,0.13184863,0.20135737,-0.032787,-0.0359443,0.0505408,0
1.4935,0.220965080489,-0.084074,-2.43120870116,0.101726,-0.51624128,-0.26199078,-0.055091,-0.0457082,0.0454619,0
0.84567,-0.542097783372,0.059834,0.0103601894809,0.102784,-0.58687257,-0.16224938,-0.105933,-0.0574997,0.0322248,0
-1.6324,0.821823545857,-0.025662,-0.219531742048,0.102907,-0.43748033,0.42582917,-0.088178,0.0370592,-0.0563618,0
-2.54444,-0.608988821462,-0.0029898,-0.889492948634,0.093157,-0.52772275,-0.08244079,0.0430704,-0.0316361,0.0667762,0
-2.66069,-1.16710908152,0.0069914,0.607045873547,0.106362,-0.47186226,-0.56245912,-0.061909,-0.0484077,-0.0219216,0
-0.74217,0.618749707352,-0.068068,-0.343498280246,0.106108,0.10923296,-0.16347987,0.0026102,0.0309138,0.0433781,0
